"";"Nome";"Nome_mae";"DT_NASC";"Banco_nome";"Teste_X";"Teste_Y"
"1261";"Miranda Kirscher";"Stephanie";2000-01-27;"Banco_1";"X";"Y"
"1262";"Ana Ortiz Orpineda";"Anita";2000-01-17;"Banco_1";"X";"Y"
"1263";"Miguel Olivas";"Alejandra";2000-01-28;"Banco_1";"X";"Y"
"1264";"Edgar Romero";"Shamoria";2000-01-22;"Banco_1";"X";"Y"
"1265";"Rebecca Acosta";"Regina";2000-01-01;"Banco_1";"X";"Y"
"1266";"Evelyn Oliva";"Nayeli";2000-01-09;"Banco_1";"X";"Y"
"1267";"Giovanni Mejia";"Rachael";2000-01-30;"Banco_1";"X";"Y"
"1268";"Joshua Escudero";"Mikayla";2000-01-02;"Banco_1";"X";"Y"
"1269";"Eve Lucero";"Bianca";2000-01-16;"Banco_1";"X";"Y"
"1270";"Michael Castorena";"Sonia";2000-01-20;"Banco_1";"X";"Y"
"1271";"Tiffany Sandoval";"Amber";2000-01-27;"Banco_1";"X";"Y"
"1272";"Bradley Subia";"Zandra";2000-01-17;"Banco_1";"X";"Y"
"1273";"Breanna Ramirez";"Ivonne";2000-01-28;"Banco_1";"X";"Y"
"1274";"Andrew Salinas Ruiz";"Frankie";2000-01-22;"Banco_1";"X";"Y"
"1275";"Maira Esquivel Acosta";"Brianna";2000-01-01;"Banco_1";"X";"Y"
"1276";"Victoria Gonzalez";"Cecilia";2000-01-09;"Banco_1";"X";"Y"
"1277";"Briana Koentges";"Dorothy";2000-01-30;"Banco_1";"X";"Y"
"1278";"Mark Navo";"Thalia";2000-01-02;"Banco_1";"X";"Y"
"1279";"Olivia Vicente";"Julissa";2000-01-16;"Banco_1";"X";"Y"
"1280";"Alexandria Rios";"Tanya";2000-01-20;"Banco_1";"X";"Y"
"1281";"Jehu Bustamante";"Ithzel";2000-01-27;"Banco_1";"X";"Y"
"1282";"David Avila";"Savannah";2000-01-17;"Banco_1";"X";"Y"
"1283";"David Gonzales";"Ieesha";2000-01-28;"Banco_1";"X";"Y"
"1284";"Darlene Carrasco";"Alexis";2000-01-22;"Banco_1";"X";"Y"
"1285";"Maria Padilla";"Katherine";2000-01-01;"Banco_1";"X";"Y"
"1286";"Audra Quintero";"Marlen";2000-01-09;"Banco_1";"X";"Y"
"1287";"Seth Velasquez Silva";"Xitlale";2000-01-30;"Banco_1";"X";"Y"
"1288";"Jose Dunker";"Karina";2000-01-02;"Banco_1";"X";"Y"
"1289";"Brandon Boteo Bustamante";"Briana";2000-01-16;"Banco_1";"X";"Y"
"1290";"Abigail Chavez";"Dora";2000-01-20;"Banco_1";"X";"Y"
"1291";"Itzel Atencio";"Sofia";2000-01-27;"Banco_1";"X";"Y"
"1292";"Alexander Roberts";"Martha";2000-01-17;"Banco_1";"X";"Y"
"1293";"Cristian Tafoya";"Daisy";2000-01-28;"Banco_1";"X";"Y"
"1294";"Brandon Desantiago";"Catherine";2000-01-22;"Banco_1";"X";"Y"
"1295";"Eric Tovar Loaiza";"Breanna";2000-01-01;"Banco_1";"X";"Y"
"1296";"Philip Bierschank";"Amber";2000-01-09;"Banco_1";"X";"Y"
"1297";"Justin Gonzalez";"Krystal";2000-01-30;"Banco_1";"X";"Y"
"1298";"Leah Gallegos";"Samantha";2000-01-02;"Banco_1";"X";"Y"
"1299";"Raul Munoz";"Judith";2000-01-16;"Banco_1";"X";"Y"
"1300";"Paul Ramos";"Sabrina";2000-01-20;"Banco_1";"X";"Y"
"1301";"Leanza Aragon";"Danae";2000-01-27;"Banco_1";"X";"Y"
"1302";"Joslyn Torres Dominguez";"Alliyah";2000-01-17;"Banco_1";"X";"Y"
"1303";"Yesenia Martinez";"Hillary";2000-01-28;"Banco_1";"X";"Y"
"1304";"Elisabeth Ortuno";"Gloria";2000-01-22;"Banco_1";"X";"Y"
"1305";"Jasmine Baca";"Brenda";2000-01-01;"Banco_1";"X";"Y"
"1306";"Damien Perez";"Graciela";2000-01-09;"Banco_1";"X";"Y"
"1307";"Kimo Guzman";"Alejandra";2000-01-30;"Banco_1";"X";"Y"
"1308";"Destanie Ricalday";"Jennifer";2000-01-02;"Banco_1";"X";"Y"
"1309";"Karla Tercero Jr";"Disney";2000-01-16;"Banco_1";"X";"Y"
"1310";"Kiara Barron Chavez";"Sara";2000-01-20;"Banco_1";"X";"Y"
"1311";"Timothy Martin";"Sierra";2000-01-27;"Banco_1";"X";"Y"
"1312";"April Rios";"Alexandra";2000-01-17;"Banco_1";"X";"Y"
"1313";"Anthony Salomon";"Alejandra";2000-01-28;"Banco_1";"X";"Y"
"1314";"Alfonso Ordonez";"Maryhelen";2000-01-22;"Banco_1";"X";"Y"
"1315";"Zachariah Barela";"Noemi";2000-01-01;"Banco_1";"X";"Y"
"1316";"Eleazar Contreras";"Tiana";2000-01-09;"Banco_1";"X";"Y"
"1317";"Nicolas Salazar";"Tania";2000-01-30;"Banco_1";"X";"Y"
"1318";"Damian Reza";"Diana";2000-01-02;"Banco_1";"X";"Y"
"1319";"Vivian Gallegos";"Cynthia";2000-01-16;"Banco_1";"X";"Y"
"1320";"Mariah Arcineda";"Mary";2000-01-20;"Banco_1";"X";"Y"
"1321";"Brandi Jo Martin";"Erika";2000-01-27;"Banco_1";"X";"Y"
"1322";"Marco Nolasco";"Casandra";2000-01-17;"Banco_1";"X";"Y"
"1323";"Chad Borja";"Elsa";2000-01-28;"Banco_1";"X";"Y"
"1324";"Damian Guzman";"Desiree";2000-01-22;"Banco_1";"X";"Y"
"1325";"Edgar Manriquez";"Mary";2000-01-01;"Banco_1";"X";"Y"
"1326";"Victor Arellano";"Jennifer";2000-01-09;"Banco_1";"X";"Y"
"1327";"Ryne Garcia";"Selena";2000-01-30;"Banco_1";"X";"Y"
"1328";"Maria Dimarco";"Caylynda";2000-01-02;"Banco_1";"X";"Y"
"1329";"Abrianna Rodriguez";"Crystal";2000-01-16;"Banco_1";"X";"Y"
"1330";"Miranda Nelson";"Marlyn";2000-01-20;"Banco_1";"X";"Y"
"1331";"Jordan Cedano";"Ileana";2000-01-27;"Banco_1";"X";"Y"
"1332";"David Ramirez Carrillo";"Lisbet";2000-01-17;"Banco_1";"X";"Y"
"1333";"Aaron Rodriguez";"Flor";2000-01-28;"Banco_1";"X";"Y"
"1334";"Kelvin Moreno";"Vanessa";2000-01-22;"Banco_1";"X";"Y"
"1335";"Ytati Ramirez";"Debbie";2000-01-01;"Banco_1";"X";"Y"
"1336";"Jasmin Mota Rodriguez";"Morgan";2000-01-09;"Banco_1";"X";"Y"
"1337";"Jamiles Robles";"Jasmine";2000-01-30;"Banco_1";"X";"Y"
"1338";"Mark Mendez";"Daisy";2000-01-02;"Banco_1";"X";"Y"
"1339";"Mario Gallegos";"Melanie";2000-01-16;"Banco_1";"X";"Y"
"1340";"Cecilio Gallegos";"Danielle";2000-01-20;"Banco_1";"X";"Y"
"1341";"Lindora Alexander";"Liscendy";2000-01-27;"Banco_1";"X";"Y"
"1342";"Edgar Gutierrez";"Senyacy";2000-01-17;"Banco_1";"X";"Y"
"1343";"Yulisa Palomares";"Amanda";2000-01-28;"Banco_1";"X";"Y"
"1344";"Joel Leaf";"Nayhomi";2000-01-22;"Banco_1";"X";"Y"
"1345";"Tanisha Ramos";"Kristy";2000-01-01;"Banco_1";"X";"Y"
"1346";"Kimberly Castorena Martinez";"Amairani";2000-01-09;"Banco_1";"X";"Y"
"1347";"Angelica Ramos Garcia";"Lauren";2000-01-30;"Banco_1";"X";"Y"
"1348";"Lizeth Valdez Esparza";"Edlyn";2000-01-02;"Banco_1";"X";"Y"
"1349";"Victor Perez Vigil";"Ashley";2000-01-16;"Banco_1";"X";"Y"
"1350";"Ana Gonzalez Mora";"Meagan";2000-01-20;"Banco_1";"X";"Y"
"1351";"Elizabeth Garcia Lobatos";"Jennifer";2000-01-27;"Banco_1";"X";"Y"
"1352";"Stephanie Estrada";"Clarrisa";2000-01-17;"Banco_1";"X";"Y"
"1353";"Joseph Escobedo";"Daniela";2000-01-28;"Banco_1";"X";"Y"
"1354";"Frank Stillson";"Jasmine";2000-01-22;"Banco_1";"X";"Y"
"1355";"Sarai Figueroa Saenz";"Misty";2000-01-01;"Banco_1";"X";"Y"
"1356";"Pedro Alvarado";"Esperanza";2000-01-09;"Banco_1";"X";"Y"
"1357";"Diana Gomez Meza";"Kayla";2000-01-30;"Banco_1";"X";"Y"
"1358";"Ismael Casarez";"Giselle";2000-01-02;"Banco_1";"X";"Y"
"1359";"Susana Martinez";"Constance Anna";2000-01-16;"Banco_1";"X";"Y"
"1360";"Xiomara Ruiz";"Deverrea";2000-01-20;"Banco_1";"X";"Y"
"1361";"Shantell Fernandez";"Erica";2000-01-27;"Banco_1";"X";"Y"
"1362";"Christopher Licon";"Joselyn";2000-01-17;"Banco_1";"X";"Y"
"1363";"Jazmin Sanchez";"Yannely";2000-01-28;"Banco_1";"X";"Y"
"1364";"David Lopez";"Jessica";2000-01-22;"Banco_1";"X";"Y"
"1365";"Jaanai Rayas";"Mckenzie";2000-01-01;"Banco_1";"X";"Y"
"1366";"Mirna Martinez";"Amber";2000-01-09;"Banco_1";"X";"Y"
"1367";"Cristian Gutierrez";"Jazmin";2000-01-30;"Banco_1";"X";"Y"
"1368";"Melecio Gutierrez";"Lillieanna";2000-01-02;"Banco_1";"X";"Y"
"1369";"Jonathan Cruz";"Mariah";2000-01-16;"Banco_1";"X";"Y"
"1370";"Neamiah Garcia";"Karolina";2000-01-20;"Banco_1";"X";"Y"
"1371";"Acacia Sanchez";"Sandra";2000-01-27;"Banco_1";"X";"Y"
"1372";"Terrah Melchor";"Kiara";2000-01-17;"Banco_1";"X";"Y"
"1373";"Carolina Luna";"Meleana";2000-01-28;"Banco_1";"X";"Y"
"1374";"Luis Reyes";"Adriana";2000-01-22;"Banco_1";"X";"Y"
"1375";"Tiffany Loa";"Larissa";2000-01-01;"Banco_1";"X";"Y"
"1376";"Efrain Aguilera";"Arianna";2000-01-09;"Banco_1";"X";"Y"
"1377";"Ana Barbara Segovia";"Tania";2000-01-30;"Banco_1";"X";"Y"
"1378";"Oswald Lopez";"Alisa";2000-01-02;"Banco_1";"X";"Y"
"1379";"Marissa Gonzales";"Maria";2000-01-16;"Banco_1";"X";"Y"
"1380";"Johnny Manzanares Tafoya";"Ashley";2000-01-20;"Banco_1";"X";"Y"
"1381";"Jasper Cruz";"Andrea";2000-01-27;"Banco_1";"X";"Y"
"1382";"Jesus Ibarra Risser";"Jessica";2000-01-17;"Banco_1";"X";"Y"
"1383";"Joey Martinez";"Veronica";2000-01-28;"Banco_1";"X";"Y"
"1384";"Jeridan Jijon Solis";"Yasmine";2000-01-22;"Banco_1";"X";"Y"
"1385";"Victor Gomez Prieto";"Leah";2000-01-01;"Banco_1";"X";"Y"
"1386";"Selena Davis";"Cristal";2000-01-09;"Banco_1";"X";"Y"
"1387";"Niomi Harness";"Cierra";2000-01-30;"Banco_1";"X";"Y"
"1388";"Ashley Perez";"Cortney";2000-01-02;"Banco_1";"X";"Y"
"1389";"Matthew Ruiz";"Gisely";2000-01-16;"Banco_1";"X";"Y"
"1390";"Michael Espinosa";"Stephanie";2000-01-20;"Banco_1";"X";"Y"
"1391";"Elizabeth Mendez";"Leslie";2000-01-27;"Banco_1";"X";"Y"
"1392";"Romelia Ojeda";"Brisa";2000-01-17;"Banco_1";"X";"Y"
"1393";"Desirae Olivas";"Chantel";2000-01-28;"Banco_1";"X";"Y"
"1394";"Gilberto Coffey";"Bailey";2000-01-22;"Banco_1";"X";"Y"
"1395";"Melina Andrade";"Valeria";2000-01-01;"Banco_1";"X";"Y"
"1396";"Donovan Fernandez";"Vanessa";2000-01-09;"Banco_1";"X";"Y"
"1397";"Esmeralda Dominguez";"April";2000-01-30;"Banco_1";"X";"Y"
"1398";"Michael Mendez Franco";"Cruz";2000-01-02;"Banco_1";"X";"Y"
"1399";"Andrew Aparicio";"Aislinn";2000-01-16;"Banco_1";"X";"Y"
"1400";"Taylor Miranda";"Devanee";2000-01-20;"Banco_1";"X";"Y"
"1401";"Luis Farias";"Ginelie";2000-01-27;"Banco_1";"X";"Y"
"1402";"Daniel Juarez";"Maria";2000-01-17;"Banco_1";"X";"Y"
"1403";"Catalina Martinez";"Mariaelena";2000-01-28;"Banco_1";"X";"Y"
"1404";"Bertha Villarreal";"Olivia";2000-01-22;"Banco_1";"X";"Y"
"1405";"Steven Gonzales";"Brenda";2000-01-01;"Banco_1";"X";"Y"
"1406";"Gustavo Salazar";"Alyssa";2000-01-09;"Banco_1";"X";"Y"
"1407";"Mitchell Gomez";"Selena";2000-01-30;"Banco_1";"X";"Y"
"1408";"Bryan Gouveia";"Christa";2000-01-02;"Banco_1";"X";"Y"
"1409";"Ruby Padilla";"Kimberly";2000-01-16;"Banco_1";"X";"Y"
"1410";"Mercedez Perez";"Beatris";2000-01-20;"Banco_1";"X";"Y"
"1411";"Marcus Ortiz";"Danielle";2000-01-27;"Banco_1";"X";"Y"
"1412";"Natalie Bujanda Vasquez Jr";"Leslie";2000-01-17;"Banco_1";"X";"Y"
"1413";"Brennan Barrientos";"Melissa";2000-01-28;"Banco_1";"X";"Y"
"1414";"Sara Lemus";"Felicia";2000-01-22;"Banco_1";"X";"Y"
"1415";"Daniel Velasquez";"Alana";2000-01-01;"Banco_1";"X";"Y"
"1416";"Emmanuel Tomasel";"Jamie";2000-01-09;"Banco_1";"X";"Y"
"1417";"David Melendrez";"Jennifer";2000-01-30;"Banco_1";"X";"Y"
"1418";"Hector Feliciano";"Marisha";2000-01-02;"Banco_1";"X";"Y"
"1419";"Bob Chavira Nieto";"Larissa";2000-01-16;"Banco_1";"X";"Y"
"1420";"Alex Pena";"Monique";2000-01-20;"Banco_1";"X";"Y"
"1421";"Jonathon Garcia";"Brittney";2000-01-27;"Banco_1";"X";"Y"
"1422";"Rene Underhill";"Alexis";2000-01-17;"Banco_1";"X";"Y"
"1423";"Jacqueline Marquez";"Felicia";2000-01-28;"Banco_1";"X";"Y"
"1424";"Robert Salazar";"Brigida";2000-01-22;"Banco_1";"X";"Y"
"1425";"Jaime Proa";"Tania";2000-01-01;"Banco_1";"X";"Y"
"1426";"Matthew Soria";"Martina";2000-01-09;"Banco_1";"X";"Y"
"1427";"Joelle Ramirez";"Brittany";2000-01-30;"Banco_1";"X";"Y"
"1428";"Berenice Miramontes";"Cherily";2000-01-02;"Banco_1";"X";"Y"
"1429";"Romeo Chavis";"Ashley";2000-01-16;"Banco_1";"X";"Y"
"1430";"Andres Lopez Mendez";"Nallely";2000-01-20;"Banco_1";"X";"Y"
"1431";"Randall Velasquez";"Samantha";2000-01-27;"Banco_1";"X";"Y"
"1432";"Daniel Medina";"Bianca";2000-01-17;"Banco_1";"X";"Y"
"1433";"Kendra Valenzuela";"Brittany";2000-01-28;"Banco_1";"X";"Y"
"1434";"Emilio Cruz";"Kristen";2000-01-22;"Banco_1";"X";"Y"
"1435";"Elijio Aguilar Uribe";"Lorina";2000-01-01;"Banco_1";"X";"Y"
"1436";"Leydi Gonzalez";"Brittany";2000-01-09;"Banco_1";"X";"Y"
"1437";"Anthony Roark";"Rosario";2000-01-30;"Banco_1";"X";"Y"
"1438";"Yaiza Celeste Martinez";"Brenda";2000-01-02;"Banco_1";"X";"Y"
"1439";"Marcus Candelaria";"Wendi";2000-01-16;"Banco_1";"X";"Y"
"1440";"Maddison Rivera";"Katie";2000-01-20;"Banco_1";"X";"Y"
"1441";"Kristin Diamond";"Selene";2000-01-27;"Banco_1";"X";"Y"
"1442";"Anthony Lopez Lozano";"Tea";2000-01-17;"Banco_1";"X";"Y"
"1443";"Adrian Castro Ramirez";"Brianna";2000-01-28;"Banco_1";"X";"Y"
"1444";"Edward Macaluso";"Edith";2000-01-22;"Banco_1";"X";"Y"
"1445";"Josen Munoz";"Byanka";2000-01-01;"Banco_1";"X";"Y"
"1446";"Destiny Atayde";"Marissa";2000-01-09;"Banco_1";"X";"Y"
"1447";"Jayde Hernandez";"Felissa";2000-01-30;"Banco_1";"X";"Y"
"1448";"Irene Sandoval";"Krysthel";2000-01-02;"Banco_1";"X";"Y"
"1449";"Marcus Plaza";"Amanda";2000-01-16;"Banco_1";"X";"Y"
"1450";"Jesus Mares";"Lee Anna";2000-01-20;"Banco_1";"X";"Y"
"1451";"Lourdes Meza Ramirez";"Mardi";2000-01-27;"Banco_1";"X";"Y"
"1452";"Nina Gutierrez";"Dezarray";2000-01-17;"Banco_1";"X";"Y"
"1453";"Nick Lopez";"Amelia";2000-01-28;"Banco_1";"X";"Y"
"1454";"Jasmine Guzman";"Daryl";2000-01-22;"Banco_1";"X";"Y"
"1455";"Alexi Rivera";"Jazmin";2000-01-01;"Banco_1";"X";"Y"
"1456";"Ruby Feria";"Mariah";2000-01-09;"Banco_1";"X";"Y"
"1457";"Luke Reyes";"Janea";2000-01-30;"Banco_1";"X";"Y"
"1458";"Nikolas Silva";"Araceli";2000-01-02;"Banco_1";"X";"Y"
"1459";"Amos Rodriguez";"Aundrea";2000-01-16;"Banco_1";"X";"Y"
"1460";"Paul Diaz";"Carla";2000-01-20;"Banco_1";"X";"Y"
"1461";"Edgar Zarate";"Victoria";2000-01-27;"Banco_1";"X";"Y"
"1462";"Abriana Valencia";"Alexis";2000-01-17;"Banco_1";"X";"Y"
"1463";"Guadalupe Rodriguez";"Heather";2000-01-28;"Banco_1";"X";"Y"
"1464";"Vanessa Aldaz";"Danielle";2000-01-22;"Banco_1";"X";"Y"
"1465";"Shirley Weckwerth Pineda";"Bianca";2000-01-01;"Banco_1";"X";"Y"
"1466";"Jesus Chavez Lopez";"Breanna";2000-01-09;"Banco_1";"X";"Y"
"1467";"Matthew Camarena";"Itzel";2000-01-30;"Banco_1";"X";"Y"
"1468";"Michael Corral";"Gabrielle";2000-01-02;"Banco_1";"X";"Y"
"1469";"Sofia Valdez";"Vanity";2000-01-16;"Banco_1";"X";"Y"
"1470";"Adriana Medina";"Jennifer";2000-01-20;"Banco_1";"X";"Y"
"1471";"Efrain Ramos";"Jazmine";2000-01-27;"Banco_1";"X";"Y"
"1472";"Nancy Vasquez";"Jessica";2000-01-17;"Banco_1";"X";"Y"
"1473";"Myia Cera Espinoza";"Jessell";2000-01-28;"Banco_1";"X";"Y"
"1474";"Jonathan Rivera";"Lissett";2000-01-22;"Banco_1";"X";"Y"
"1475";"Cesar Pereyra";"Medelin";2000-01-01;"Banco_1";"X";"Y"
"1476";"Dario Baker";"Alyssah";2000-01-09;"Banco_1";"X";"Y"
"1477";"Dionicia Casillas Martinez";"Merya";2000-01-30;"Banco_1";"X";"Y"
"1478";"Alexander Benavides";"Brittany";2000-01-02;"Banco_1";"X";"Y"
"1479";"Jeanette Rivera";"Yajaira";2000-01-16;"Banco_1";"X";"Y"
"1480";"Jose Smith";"Brittany";2000-01-20;"Banco_1";"X";"Y"
"1481";"Myriam Lopez";"Alyssa";2000-01-27;"Banco_1";"X";"Y"
"1482";"Angelina Brown";"Edglett";2000-01-17;"Banco_1";"X";"Y"
"1483";"Krystina Ortega";"Kayla";2000-01-28;"Banco_1";"X";"Y"
"1484";"Jared Duran";"Nancy";2000-01-22;"Banco_1";"X";"Y"
"1485";"Janel Pena";"Daisy";2000-01-01;"Banco_1";"X";"Y"
"1486";"Estefania Gutierrez";"Courtney";2000-01-09;"Banco_1";"X";"Y"
"1487";"Janel De Santiago Enriquez";"Amanda";2000-01-30;"Banco_1";"X";"Y"
"1488";"Pablo Martinez";"Martha";2000-01-02;"Banco_1";"X";"Y"
"1489";"Brent Rivera Calderon";"Estela";2000-01-16;"Banco_1";"X";"Y"
"1490";"Fredy Cisneros";"Selena";2000-01-20;"Banco_1";"X";"Y"
"1491";"Irma White";"Nora";2000-01-27;"Banco_1";"X";"Y"
"1492";"Sophia Luna";"Jasmine";2000-01-17;"Banco_1";"X";"Y"
"1493";"Jonathan Camargo";"Anareli";2000-01-28;"Banco_1";"X";"Y"
"1494";"Gloria Hernandez";"Megan";2000-01-22;"Banco_1";"X";"Y"
"1495";"Alexis Jaso";"Denise";2000-01-01;"Banco_1";"X";"Y"
"1496";"Jacob Gandara";"Dayna";2000-01-09;"Banco_1";"X";"Y"
"1497";"Ciara Gomez";"Elizabeth";2000-01-30;"Banco_1";"X";"Y"
"1498";"Rocio Strayer";"Mayra";2000-01-02;"Banco_1";"X";"Y"
"1499";"Joey Granados";"Alejandra";2000-01-16;"Banco_1";"X";"Y"
"1500";"Skkye Quezada";"Marcela";2000-01-20;"Banco_1";"X";"Y"
"1501";"Jayden Sanchez";"Yamel";2000-01-27;"Banco_1";"X";"Y"
"1502";"Veronica Vasquez";"Yazmin";2000-01-17;"Banco_1";"X";"Y"
"1503";"Alexa Medrano";"Julia";2000-01-28;"Banco_1";"X";"Y"
"1504";"Jordan Marquez Martinez";"Noeli";2000-01-22;"Banco_1";"X";"Y"
"1505";"Jesus Aragon";"Adriana";2000-01-01;"Banco_1";"X";"Y"
"1506";"Santiago Ramirez";"Maya";2000-01-09;"Banco_1";"X";"Y"
"1507";"Adrian Mendez";"Gisely";2000-01-30;"Banco_1";"X";"Y"
"1508";"Unek Barabe";"Maria";2000-01-02;"Banco_1";"X";"Y"
"1509";"Enrique Rodriguez";"Jasmine";2000-01-16;"Banco_1";"X";"Y"
"1510";"Yisele Vasquez Veloz";"Andreanna";2000-01-20;"Banco_1";"X";"Y"
"1511";"Fabian Camacho";"Jazmin";2000-01-27;"Banco_1";"X";"Y"
"1512";"Manuel Lapp";"Cristina";2000-01-17;"Banco_1";"X";"Y"
"1513";"Julio Gutierrez Lujan";"Angelique";2000-01-28;"Banco_1";"X";"Y"
"1514";"Kayla Ortega";"Adriana";2000-01-22;"Banco_1";"X";"Y"
"1515";"Mayra Prieto";"Roxana";2000-01-01;"Banco_1";"X";"Y"
"1516";"Joseph Escobedo";"Angelica";2000-01-09;"Banco_1";"X";"Y"
"1517";"Karla Fernandez Vargas";"Nikki";2000-01-30;"Banco_1";"X";"Y"
"1518";"Emily Sandoval";"Daniela";2000-01-02;"Banco_1";"X";"Y"
"1519";"Marissa Delfin Soto";"Jenessa";2000-01-16;"Banco_1";"X";"Y"
"1520";"Aileen Mondragon";"Aide";2000-01-20;"Banco_1";"X";"Y"
"1521";"Niko Lucero";"Jaden";2000-01-27;"Banco_1";"X";"Y"
"1522";"Manuel Moreno";"Melissa";2000-01-17;"Banco_1";"X";"Y"
"1523";"Melissa Granados";"Angel";2000-01-28;"Banco_1";"X";"Y"
"1524";"Samantha Alcala Calderon";"Yadira";2000-01-22;"Banco_1";"X";"Y"
"1525";"Jesus Morales";"Alondra";2000-01-01;"Banco_1";"X";"Y"
"1526";"Dwone Aguilar";"Brianna";2000-01-09;"Banco_1";"X";"Y"
"1527";"Rico Monjaraz";"Brigida";2000-01-30;"Banco_1";"X";"Y"
"1528";"Joe Montelongo";"Amber";2000-01-02;"Banco_1";"X";"Y"
"1529";"Amanda Baros";"Jasmine";2000-01-16;"Banco_1";"X";"Y"
"1530";"Monica Romero";"Danika";2000-01-20;"Banco_1";"X";"Y"
"1531";"Daniel Tafoya";"Anea";2000-01-27;"Banco_1";"X";"Y"
"1532";"Joel Silva Alcaraz";"Jazlynn";2000-01-17;"Banco_1";"X";"Y"
"1533";"Robert Garcia";"Brittany";2000-01-28;"Banco_1";"X";"Y"
"1534";"Benita Lopez";"Jenny";2000-01-22;"Banco_1";"X";"Y"
"1535";"Monica Sallee";"Chelan";2000-01-01;"Banco_1";"X";"Y"
"1536";"Sandra Garcia";"Jessica";2000-01-09;"Banco_1";"X";"Y"
"1537";"Jose Padilla";"Vanessa";2000-01-30;"Banco_1";"X";"Y"
"1538";"Leah Zapata";"Chelsea";2000-01-02;"Banco_1";"X";"Y"
"1539";"Oscar Chilin Reyes";"Adara";2000-01-16;"Banco_1";"X";"Y"
"1540";"Eriq May";"Patricia";2000-01-20;"Banco_1";"X";"Y"
"1541";"Paola Rivera";"Xiomara";2000-01-27;"Banco_1";"X";"Y"
"1542";"Ashley Gomez";"Alena";2000-01-17;"Banco_1";"X";"Y"
"1543";"Shayleen Williams";"Bobijean";2000-01-28;"Banco_1";"X";"Y"
"1544";"Lenin Terrazas";"Shannon";2000-01-22;"Banco_1";"X";"Y"
"1545";"Luis Robles Puga";"Tania";2000-01-01;"Banco_1";"X";"Y"
"1546";"Michael Macias";"Erica";2000-01-09;"Banco_1";"X";"Y"
"1547";"Marco Limon";"Viridiana";2000-01-30;"Banco_1";"X";"Y"
"1548";"Alondra Rocha";"Elizabeth";2000-01-02;"Banco_1";"X";"Y"
"1549";"Samantha Bocanegra";"Edith";2000-01-16;"Banco_1";"X";"Y"
"1550";"Sonia Lucero";"Martha";2000-01-20;"Banco_1";"X";"Y"
"1551";"Camela Gonzalez";"Krystal";2000-01-27;"Banco_1";"X";"Y"
"1552";"Bobby Hernandez";"Gabrielle";2000-01-17;"Banco_1";"X";"Y"
"1553";"Aaron Hudson";"Leticia";2000-01-28;"Banco_1";"X";"Y"
"1554";"Erika Romero";"Kayla";2000-01-22;"Banco_1";"X";"Y"
"1555";"Neyma Martinez";"Kassandra";2000-01-01;"Banco_1";"X";"Y"
"1556";"Enrique Martinez";"Quanisha";2000-01-09;"Banco_1";"X";"Y"
"1557";"Briana Atencio";"Rosa";2000-01-30;"Banco_1";"X";"Y"
"1558";"Cesar Padilla";"Sonia";2000-01-02;"Banco_1";"X";"Y"
"1559";"Edsgar Estrada";"Ekaterina";2000-01-16;"Banco_1";"X";"Y"
"1560";"Marcus Ortiz";"Daisy";2000-01-20;"Banco_1";"X";"Y"
"1561";"Irvin Robles";"Jonnie";2000-01-27;"Banco_1";"X";"Y"
"1562";"Rogelio Batista";"Breanna";2000-01-17;"Banco_1";"X";"Y"
"1563";"Eric Casias";"Laura";2000-01-28;"Banco_1";"X";"Y"
"1564";"Anna Medina";"Jessica";2000-01-22;"Banco_1";"X";"Y"
"1565";"Alexis Sandoval";"Bryana";2000-01-01;"Banco_1";"X";"Y"
"1566";"Alma Rivera";"Angela";2000-01-09;"Banco_1";"X";"Y"
"1567";"Ashley Luna";"Shantae";2000-01-30;"Banco_1";"X";"Y"
"1568";"Ianbrick Chacon";"Amelia";2000-01-02;"Banco_1";"X";"Y"
"1569";"Carlos Esparza";"Karah";2000-01-16;"Banco_1";"X";"Y"
"1570";"Eric Alfaro";"Maritza";2000-01-20;"Banco_1";"X";"Y"
"1571";"Jordan Pena";"Erika";2000-01-27;"Banco_1";"X";"Y"
"1572";"Necolas Alcantar";"Cierra";2000-01-17;"Banco_1";"X";"Y"
"1573";"Omar Lopez Silva";"Gisel";2000-01-28;"Banco_1";"X";"Y"
"1574";"Jairo Garcia Sanchez";"Khayla";2000-01-22;"Banco_1";"X";"Y"
"1575";"Christopher Ramirez";"Yesenia";2000-01-01;"Banco_1";"X";"Y"
"1576";"Karie Morales";"Velia";2000-01-09;"Banco_1";"X";"Y"
"1577";"Janae Felix";"Mirella";2000-01-30;"Banco_1";"X";"Y"
"1578";"Randi Lara";"Yurien";2000-01-02;"Banco_1";"X";"Y"
"1579";"Kendra Pratt";"Selena";2000-01-16;"Banco_1";"X";"Y"
"1580";"Francisco Ruiz Hernandez";"Sevina";2000-01-20;"Banco_1";"X";"Y"
"1581";"Estevan Ramirez Macias";"Martha";2000-01-27;"Banco_1";"X";"Y"
"1582";"Itzel Vigil";"Denae";2000-01-17;"Banco_1";"X";"Y"
"1583";"Levi Castruita";"Ana";2000-01-28;"Banco_1";"X";"Y"
"1584";"Benito Yarwood Benson";"Alexus";2000-01-22;"Banco_1";"X";"Y"
"1585";"Ashley Ortiz";"Angelica";2000-01-01;"Banco_1";"X";"Y"
"1586";"Kenneth Valdez";"Nataly";2000-01-09;"Banco_1";"X";"Y"
